customerID,Contract,Churn
5032-USPKF,One year,No
2982-IHMFT,Month-to-month,Yes
3521-SYVOR,Month-to-month,Yes
4254-QPEDE,Two year,No
6283-GITPX,Two year,No
9526-JAWYF,Month-to-month,Yes
0771-CHWSK,Two year,No
9788-HNGUT,Two year,No
9495-REDIY,One year,No
5375-XLDOF,Two year,No
1172-VIYBP,Two year,No
5649-VUKMC,One year,Yes
6559-PDZLR,Month-to-month,No
8992-OBVDG,Month-to-month,No
4273-MBHYA,Month-to-month,No
4724-WXVWF,Month-to-month,No
5701-GUXDC,One year,No
1460-UZPRJ,Two year,No
6082-GLJIX,Month-to-month,No
5143-EGQFK,Month-to-month,Yes
4919-IKATY,Month-to-month,Yes
2495-TTHBQ,One year,No
0485-ZBSLN,Two year,No
3810-PJUHR,Two year,No
9050-QLROH,Month-to-month,Yes
0847-HGRML,Two year,No
8232-CTLKO,Two year,No
9227-YBAXE,Two year,No
6168-WFVVF,Month-to-month,Yes
9860-LISIZ,Month-to-month,No
0112-QAWRZ,Month-to-month,No
0877-SDMBN,One year,Yes
2786-GCDPI,Month-to-month,No
4043-MKDTV,Two year,No
8065-YKXKD,Month-to-month,Yes
9637-EIHEQ,Month-to-month,Yes
9229-RQABD,One year,No
8313-KTIHG,Month-to-month,No
5320-BRKGK,Two year,No
6284-KMNUF,One year,No
9689-PTNPG,Month-to-month,Yes
9465-RWMXL,Month-to-month,Yes
6229-UOLQL,One year,No
2362-IBOOY,Month-to-month,Yes
3137-LUPIX,Month-to-month,No
0843-WTBXE,Month-to-month,Yes
6143-JQKEA,Month-to-month,No
8676-OOQEJ,Month-to-month,No
5515-IDEJJ,Month-to-month,Yes
9701-CDXHR,Month-to-month,No
7450-NWRTR,Month-to-month,Yes
8124-NZVGJ,One year,No
2162-FRZAA,Two year,No
5376-DEQCP,Month-to-month,Yes
5118-MUEYH,Month-to-month,No
9095-HFAFX,Month-to-month,Yes
5627-TVBPP,One year,No
2379-ENZGV,Month-to-month,Yes
3936-QQFLL,Month-to-month,No
2589-AYCRP,One year,No
4067-HLYQI,Month-to-month,No
5124-EOGYE,Two year,No
5057-RKGLH,Two year,No
0292-WEGCH,Month-to-month,No
8910-ICHIU,One year,No
4097-YODCF,One year,No
9715-WZCLW,Two year,No
9786-YWNHU,Two year,No
6407-GSJNL,Two year,No
6005-OBZPH,Month-to-month,Yes
4049-ZPALD,Two year,No
7932-WPTDS,Month-to-month,Yes
3733-UOCWF,One year,No
6833-JMZYP,Month-to-month,No
2722-VOJQL,One year,Yes
1310-QRITU,Month-to-month,No
8961-QDZZJ,One year,No
9715-SBVSU,Two year,No
8490-BXHEO,Month-to-month,No
7173-TETGO,Two year,No
7929-SKFGK,Two year,No
2300-RQGOI,Two year,No
3563-SVYLG,Two year,No
5228-EXCET,Month-to-month,Yes
6435-VWCCY,Two year,No
4998-IKFSE,Month-to-month,No
8630-QSGXK,Two year,No
2455-USLMV,Month-to-month,No
7394-FKDNK,Month-to-month,Yes
9488-FVZCC,Two year,No
6331-LWDTQ,Month-to-month,Yes
5995-WWKKG,One year,No
1597-FZREH,Month-to-month,Yes
7879-CGSFV,One year,No
9921-EZKBY,Month-to-month,No
7432-FFVAR,One year,No
7246-ZGQDF,Month-to-month,No
7000-WCEVQ,Month-to-month,Yes
0727-IWKVK,Month-to-month,Yes
5959-BELXA,Month-to-month,Yes
4456-RHSNB,Month-to-month,No
3512-IZIKN,Two year,Yes
2481-SBOYW,Two year,No
7109-MFBYV,Month-to-month,No
1833-TCXKK,Month-to-month,No
1832-PEUTS,Two year,No
6141-OOXUQ,Month-to-month,Yes
8660-BUETV,Month-to-month,No
0580-PIQHM,One year,No
5696-CEIQJ,Two year,No
7503-ZGUZJ,Month-to-month,Yes
1696-HXOWK,One year,No
3026-ATZYV,One year,No
4012-YCFAI,Two year,No
2506-TNFCO,Month-to-month,Yes
9970-QBCDA,Month-to-month,No
8718-PTMEZ,Month-to-month,Yes
9496-IVVRP,Month-to-month,No
2207-OBZNX,Month-to-month,Yes
2657-VPXTA,Month-to-month,No
6551-VLJMV,Two year,No
1221-GHZEP,Two year,No
9289-LBQVU,One year,No
6142-VSJQO,Month-to-month,Yes
3458-IDMFK,Two year,No
6933-FHBZC,One year,No
0221-NAUXK,One year,No
9770-KXGQU,One year,No
6437-UKHMV,Month-to-month,Yes
6538-POCHL,Month-to-month,No
6726-NNFWD,Two year,No
3002-WQZWT,Month-to-month,No
4277-UDIEF,Month-to-month,No
1208-NBVFH,Month-to-month,No
4912-PIGUY,Month-to-month,No
1114-CENIM,Month-to-month,Yes
6060-DRTNL,Month-to-month,Yes
2725-TTRIQ,Two year,No
3374-TTZTK,Two year,No
8990-ZXLSU,Month-to-month,No
2275-RBYQS,Month-to-month,No
8473-VUVJN,Month-to-month,Yes
6289-CPNLD,One year,Yes
5536-SLHPM,Month-to-month,Yes
4419-UJMUS,Two year,No
7794-JASDG,Month-to-month,No
7609-YBPXG,Two year,No
5519-TEEUH,One year,No
7856-GANIL,One year,No
0804-XBFBV,Month-to-month,No
2676-OXPPQ,Month-to-month,No
3703-TTEPD,Month-to-month,No
2799-TSLAG,Two year,No
0196-VULGZ,Month-to-month,Yes
8837-VVWLQ,Month-to-month,Yes
2696-NARTR,Month-to-month,Yes
2208-NKVVH,Two year,No
7614-QVWQL,One year,Yes
1976-CFOCS,Month-to-month,Yes
4631-OACRM,Month-to-month,Yes
7139-JZFVG,Two year,No
4987-GQWPO,Month-to-month,No
3755-JBMNH,Month-to-month,Yes
1757-TCATG,One year,No
6345-ULYRW,One year,Yes
4776-XSKYQ,One year,No
8048-DSDFQ,Month-to-month,No
5753-QQWPW,One year,No
6010-DDPPW,Two year,No
1809-DMJHQ,Month-to-month,Yes
6693-FRIRW,Month-to-month,No
6586-MYGKD,Two year,No
3173-NVMPX,Month-to-month,No
0248-PGHBZ,Two year,No
0623-GDISB,Month-to-month,No
2892-GESUL,Two year,No
6923-EFPNL,Month-to-month,Yes
7472-EQOAV,One year,No
9574-RKJIF,Month-to-month,Yes
2043-WVTQJ,Month-to-month,No
8034-RYTVV,One year,No
3863-QSTYI,Month-to-month,No
2619-WFQWU,Month-to-month,Yes
5044-LRQAQ,Month-to-month,No
1716-LSAMB,Two year,No
1333-PBMXB,One year,No
6546-OPBBH,One year,No
5985-BEHZK,One year,No
9127-QRZMH,One year,No
5919-VCZYM,Month-to-month,No
9644-KVCNC,One year,No
2137-DQMEV,One year,No
8174-LNWMW,Two year,No
9279-CJEOJ,Month-to-month,No
7964-VEXDG,Month-to-month,No
2404-JIBFC,Two year,No
0778-NELLA,Month-to-month,Yes
8029-XYPWT,Two year,No
4614-NUVZD,Month-to-month,Yes
4632-PAOYU,One year,No
3803-KMQFW,Month-to-month,Yes
6804-GDMOI,Two year,Yes
2990-OGYTD,Two year,No
6646-JPPHA,Month-to-month,No
9572-MTILT,Month-to-month,Yes
7658-UYUQS,Month-to-month,No
7880-XSOJX,Month-to-month,No
9611-CTWIH,Month-to-month,Yes
4589-IUAJB,Two year,No
0329-GTIAJ,Month-to-month,Yes
8746-BFOAJ,One year,No
8457-XIGKN,Month-to-month,No
6072-NUQCB,One year,No
6629-CZTTH,Month-to-month,Yes
8838-GPHZP,Two year,No
8750-QWZAJ,Two year,No
5364-EVNIB,Month-to-month,Yes
6918-UMQCG,Month-to-month,No
0675-NCDYU,Two year,No
6339-DKLMK,Month-to-month,No
1346-PJWTK,Month-to-month,No
5088-QZLRL,Month-to-month,No
8023-QHAIO,Month-to-month,No
4397-FRLTA,Month-to-month,No
3057-VJJQE,Two year,No
5087-SUURX,Month-to-month,Yes
2302-OUZXB,Two year,No
8133-ANHHJ,One year,No
2270-CHBFN,Month-to-month,No
0013-EXCHZ,Month-to-month,Yes
5982-FPVQN,Month-to-month,No
9107-UKCKY,One year,No
4654-ULTTN,Two year,No
5550-VFRLC,Month-to-month,Yes
5546-BYZSM,Month-to-month,No
1492-KGETH,One year,No
4929-BSTRX,Month-to-month,Yes
4163-HFTUK,One year,No
8215-NGSPE,Two year,No
2225-ZRGSG,Two year,Yes
8859-YSTWS,One year,No
5271-YNWVR,Two year,Yes
7601-DHFWZ,Two year,No
2657-ALMWY,Month-to-month,Yes
6330-JKLPC,Month-to-month,Yes
4667-OHGKG,Month-to-month,Yes
1998-VHJHK,One year,No
1707-HABPF,One year,No
1660-HSOOQ,Month-to-month,Yes
7253-UVNDW,Two year,Yes
0487-VVUVK,Month-to-month,No
7228-OMTPN,Month-to-month,Yes
5063-IUOKK,Two year,No
4508-OEBEY,One year,No
0027-KWYKW,Month-to-month,No
2308-STERM,Month-to-month,No
5982-XMDEX,Two year,No
6284-AHOOQ,Month-to-month,Yes
6051-PTVNS,One year,No
2344-JMOGN,Month-to-month,Yes
3799-ISUZQ,Month-to-month,Yes
2877-VDUER,One year,No
9152-AMKAK,Two year,No
1794-HBQTJ,Month-to-month,Yes
9432-VOFYX,Month-to-month,No
8049-WJCLQ,Month-to-month,No
6586-PSJOX,One year,No
2460-FPSYH,Month-to-month,Yes
9705-ZJBCG,One year,No
4818-DRBQT,Month-to-month,Yes
1320-HTRDR,Month-to-month,Yes
6847-KJLTS,Month-to-month,No
9670-BPNXF,One year,No
3913-FCUUW,Two year,No
3301-VKTGC,One year,No
1493-AMTIE,Month-to-month,Yes
9555-SAHUZ,Month-to-month,No
0816-TSPHQ,Month-to-month,No
9932-WBWIK,Month-to-month,No
4619-EVPHY,One year,No
5286-YHCVC,Two year,No
6424-ELEYH,Month-to-month,Yes
4391-RESHN,Month-to-month,Yes
9115-YQHGA,Month-to-month,No
4462-CYWMH,Month-to-month,No
8963-MQVYN,Month-to-month,No
2458-EOMRE,Month-to-month,No
9334-GWGOW,Month-to-month,No
6821-BUXUX,Month-to-month,Yes
5028-HTLJB,Month-to-month,Yes
9801-GDWGV,Month-to-month,Yes
6542-LWGXJ,Month-to-month,No
5567-GZKQY,Two year,No
1222-LRYKO,Month-to-month,No
2320-JRSDE,Month-to-month,Yes
2087-QAREY,Month-to-month,No
0601-WZHJF,Month-to-month,Yes
4423-JWZJN,One year,No
5143-WMWOG,Month-to-month,Yes
6490-FGZAT,Month-to-month,No
5393-RXQSZ,Month-to-month,Yes
7452-FOLON,One year,No
2320-TZRRH,One year,No
0231-LXVAP,Month-to-month,Yes
9444-JTXHZ,Month-to-month,Yes
4942-VZZOM,One year,No
5510-BOIUJ,Month-to-month,Yes
7502-BNYGS,Month-to-month,No
4291-HYEBC,One year,No
6147-CBCRA,Month-to-month,No
6047-SUHPR,One year,No
4471-KXAUH,Month-to-month,Yes
9752-ZNQUT,Month-to-month,No
7638-QVMVY,Month-to-month,Yes
1576-PFZIW,Two year,No
5666-MBJPT,Two year,No
7312-XSBAT,Month-to-month,No
3096-GKWEB,Month-to-month,No
2371-JQHZZ,Month-to-month,No
0674-GCDXG,Two year,No
1121-QSIVB,One year,No
4396-KLSEH,Month-to-month,No
3244-DCJWY,Month-to-month,Yes
2824-MYYBN,Month-to-month,No
0875-CABNR,Month-to-month,Yes
6345-HOVES,Month-to-month,No
8318-LCNBW,One year,No
6469-QJKZW,Month-to-month,No
0147-ESWWR,Month-to-month,No
1217-VASWC,One year,No
7812-FZHPE,Month-to-month,Yes
6370-ZVHDV,Two year,No
5915-DGNVC,One year,No
6260-XLACS,One year,No
3566-CAAYU,Two year,No
4983-CCWMC,Month-to-month,No
9103-CXVOK,Month-to-month,No
2896-TBNBE,One year,No
4797-AXPXK,Month-to-month,Yes
5229-PRWKT,Month-to-month,Yes
6982-UQZLY,Month-to-month,Yes
2522-WLNSF,One year,No
3841-CONLJ,Month-to-month,No
5057-LCOUI,Month-to-month,Yes
0193-ESZXP,One year,Yes
4475-NVTLU,Two year,No
4369-HTUIF,Month-to-month,Yes
9386-LDCZR,One year,No
9585-KKMFD,Two year,No
5399-ZIMKF,Month-to-month,No
0336-KXKFK,Two year,No
5619-XZZKR,One year,No
3948-FVVRP,Month-to-month,No
5327-XOKKY,Two year,No
0983-TATYJ,One year,No
1813-JYWTO,Two year,No
0156-FVPTA,Month-to-month,Yes
1984-FCOWB,One year,Yes
0654-HMSHN,Month-to-month,Yes
6719-OXYBR,Month-to-month,No
3312-ZWLGF,Month-to-month,No
6476-YHMGA,Month-to-month,No
5287-QWLKY,Month-to-month,Yes
0795-XCCTE,Two year,No
0168-XZKBB,Month-to-month,No
3785-NRHYR,Month-to-month,No
5196-SGOAK,Month-to-month,Yes
4537-DKTAL,Month-to-month,No
7072-MBHEV,Month-to-month,No
5602-BVFMK,One year,No
6297-NOOPG,Two year,No
1891-UAWWU,Month-to-month,Yes
8204-TIFGJ,Month-to-month,No
8050-DVOJX,Two year,No
6108-OQZDQ,Month-to-month,Yes
0363-QJVFX,Month-to-month,Yes
8903-XEBGX,Month-to-month,No
8169-SAEJD,Two year,No
9840-DVNDC,Month-to-month,Yes
1089-XZWHH,Two year,No
2325-WINES,One year,No
6064-ZATLR,Two year,No
3096-JRDSO,Month-to-month,Yes
7824-PANSQ,Month-to-month,No
8042-JVNFH,Month-to-month,Yes
9648-BCHKM,Two year,No
2888-ADFAO,Two year,No
8707-HOEDG,Two year,No
3374-LXDEV,Month-to-month,Yes
4072-IPYLT,Month-to-month,No
7167-PCEYD,Two year,No
4936-YPJNK,Month-to-month,No
1580-BMCMR,Month-to-month,No
4817-KEQSP,Two year,No
6408-WHTEF,Two year,No
9251-AWQGT,Two year,No
8749-CLJXC,Month-to-month,No
7989-VCQOH,Month-to-month,No
5049-GLYVG,Month-to-month,Yes
4199-QHJNM,Two year,No
8882-TLVRW,Two year,No
5883-GTGVD,Month-to-month,Yes
5135-GRQJV,Two year,No
2384-OVPSA,Two year,No
1371-WEPDS,One year,No
3580-GICBM,Two year,No
4817-QRJSX,Month-to-month,Yes
9730-DRTMJ,One year,No
4686-UXDML,Month-to-month,No
3349-ANQNH,One year,No
2398-YPMUR,Month-to-month,Yes
0932-YIXYU,Two year,No
7480-SPLEF,Two year,No
7636-XUHWW,Month-to-month,No
1431-CYWMH,Month-to-month,No
5937-EORGB,Month-to-month,No
6349-JDHQP,Two year,No
5539-HIVAK,Month-to-month,No
5847-MXBEO,One year,No
9985-MWVIX,Month-to-month,Yes
4583-PARNH,Month-to-month,No
1116-FRYVH,Two year,No
1421-HCERK,Month-to-month,No
9633-XQABV,Month-to-month,No
0716-BQNDX,Two year,No
1265-XTECC,One year,Yes
1183-CANVH,One year,No
1972-XMUWV,Two year,No
8679-LZBMD,One year,No
3407-JMJQQ,Two year,No
6252-DFGTK,One year,No
1539-LNKHM,Month-to-month,No
8645-KOMJQ,Two year,No
0289-IVARM,Month-to-month,No
9761-XUJWD,Month-to-month,No
4057-FKCZK,Two year,No
4291-TPNFG,Two year,No
6087-YPWHO,Two year,No
3090-QFUVD,Month-to-month,No
2237-ZFSMY,One year,Yes
1722-LDZJS,One year,No
1818-ESQMW,Month-to-month,No
4871-JTKJF,Month-to-month,Yes
1415-YFWLT,Month-to-month,Yes
7401-RUBNK,Month-to-month,No
0506-YLVKJ,Two year,No
8661-BOYNW,Two year,No
6711-VTNRE,Month-to-month,Yes
4815-GBTCD,Month-to-month,No
2805-AUFQN,Two year,No
0980-PVMRC,Month-to-month,No
7233-DRTRF,Month-to-month,No
3500-RMZLT,Month-to-month,Yes
3873-NFTGI,Month-to-month,No
1162-ECVII,Two year,No
7048-GXDAY,Month-to-month,No
8571-ZCMCX,Two year,No
1169-WCVAK,Month-to-month,No
4548-SDBKE,Month-to-month,Yes
8066-POXGX,Month-to-month,Yes
7129-CAKJW,Month-to-month,No
8695-ARGXZ,Month-to-month,No
3570-YUEKJ,Month-to-month,No
4143-OOBWZ,Month-to-month,Yes
1555-HAPSU,Two year,No
1697-NVVGY,Month-to-month,No
7854-EKTJL,Month-to-month,Yes
8464-EETCQ,Two year,No
2419-FSORS,Two year,No
8132-YPVBX,Month-to-month,No
9102-IAYHT,Month-to-month,Yes
6754-LZUKA,Two year,No
3422-LYEPQ,Month-to-month,Yes
8099-MZPUJ,Two year,No
0787-LHDYT,Month-to-month,No
2642-DTVCO,Month-to-month,Yes
0374-IOEGQ,Month-to-month,No
4361-JEIVL,Month-to-month,Yes
3197-NNYNB,Two year,No
3396-DKDEL,Two year,No
1752-OZXFY,One year,No
9066-QRSDU,One year,No
9112-WSNPU,Month-to-month,No
9867-NNXLC,Month-to-month,No
5321-NTRKC,Two year,No
1363-TXLSL,Month-to-month,Yes
9507-EXLTT,Month-to-month,Yes
3161-GETRM,Month-to-month,No
0402-OAMEN,Two year,No
6933-VLYFX,One year,No
6754-WKSHP,One year,No
9846-GKXAS,Month-to-month,Yes
6017-PPLPX,Month-to-month,Yes
4976-LNFVV,Month-to-month,No
5055-MGMGF,Month-to-month,No
4641-FROLU,Two year,No
2862-JVEOY,One year,No
2969-QWUBZ,Month-to-month,No
9822-BIIGN,Month-to-month,No
2077-MPJQO,Month-to-month,No
1534-OULXE,One year,No
7136-RVDTZ,One year,Yes
2971-SGAFL,Month-to-month,No
1480-IVEVR,One year,No
2905-KFQUV,Month-to-month,No
4581-SSPWD,Month-to-month,Yes
3370-HXOPH,Month-to-month,No
9391-YZEJW,One year,No
9958-MEKUC,Two year,No
0281-CNTZX,Two year,No
6927-WTFIV,Month-to-month,Yes
4118-CEVPF,One year,No
3398-ZOUAA,Month-to-month,Yes
9114-VEPUF,One year,No
7876-BEUTG,Month-to-month,No
2338-BQEZT,Month-to-month,No
9873-MNDKV,Month-to-month,No
0378-NHQXU,Month-to-month,Yes
8241-JUIQO,One year,No
2194-IIQOF,Two year,No
4512-ZUIYL,Month-to-month,Yes
9631-RXVJM,Two year,No
9584-EXCDZ,Month-to-month,No
7969-AULMZ,Month-to-month,Yes
5093-FEGLU,Two year,No
2621-UDNLU,Month-to-month,No
7526-IVLYU,Month-to-month,No
2428-HYUNX,Two year,No
9214-EKVXR,Month-to-month,No
3410-MHHUM,One year,No
0568-ONFPC,Month-to-month,Yes
0733-VUNUW,Month-to-month,Yes
4550-EVXNY,Month-to-month,Yes
2122-YWVYA,Month-to-month,No
2968-SSGAA,Month-to-month,Yes
2296-DKZFP,Two year,No
4844-JJWUY,Month-to-month,Yes
6777-TGHTM,One year,Yes
8909-BOLNL,One year,No
6603-YRDCJ,Two year,No
3538-WZPHD,Month-to-month,Yes
3229-USWAR,One year,No
2138-VFAPZ,Two year,No
6131-JLWZM,Month-to-month,No
4785-QRJHC,One year,Yes
0269-XFESX,One year,No
1709-EJDOX,Two year,No
4316-XCSLJ,Month-to-month,No
8610-WFCJF,Month-to-month,Yes
9693-XMUOB,Month-to-month,No
0383-CLDDA,Two year,No
4905-JEFDW,One year,Yes
2709-UQGNP,Month-to-month,No
3549-ZTMNH,Two year,No
7881-INRLC,Month-to-month,Yes
8033-ATFAS,Month-to-month,No
1635-NZATJ,Two year,No
0562-HKHML,Two year,No
8277-RVRSV,One year,No
9943-VSZUV,Month-to-month,No
0117-LFRMW,Month-to-month,Yes
6172-FECYY,Month-to-month,Yes
7054-ENNGU,Month-to-month,No
1455-HFBXA,Two year,No
9402-CXWPL,One year,No
1628-BIZYP,Month-to-month,No
1965-AKTSX,Month-to-month,Yes
0082-LDZUE,Month-to-month,No
4786-UKSNZ,Month-to-month,Yes
5343-SGUBI,One year,No
0856-NAOES,Month-to-month,No
1976-AZZPJ,Month-to-month,No
7248-VZQLC,Month-to-month,Yes
6156-UZDLF,One year,No
3099-OONVS,Month-to-month,No
9500-WBGRP,Two year,No
5183-KLYEM,Two year,No
5144-PQCDZ,Month-to-month,No
8514-VZHEB,Two year,No
6625-IUTTT,Two year,No
9355-NPPFS,Month-to-month,No
0068-FIGTF,One year,No
5965-GGPRW,Two year,No
8035-PWSEV,Month-to-month,No
2236-HILPA,Two year,No
1840-BIUOG,One year,No
1356-MKYSK,Month-to-month,No
6080-LNESI,Two year,No
1830-IPXVJ,Two year,No
5828-DWPIL,Month-to-month,No
8398-TBIYD,Two year,No
0011-IGKFF,Month-to-month,Yes
4192-GORJT,Month-to-month,Yes
6496-SLWHQ,Month-to-month,Yes
9912-GVSEQ,Month-to-month,Yes
2931-FSOHN,Month-to-month,No
9418-RUKPH,Two year,No
5383-MMTWC,Month-to-month,Yes
9971-ZWPBF,Month-to-month,No
4712-AUQZO,Month-to-month,No
9711-FJTBX,One year,No
2908-ZTPNF,Month-to-month,No
7240-ETPTR,Month-to-month,Yes
2202-CUYXZ,Month-to-month,Yes
5995-OIGLP,Month-to-month,Yes
8421-WZOOW,Month-to-month,No
6261-RCVNS,One year,Yes
7951-QKZPL,Two year,Yes
1414-YADCW,Two year,No
8756-RDDLT,Month-to-month,No
2862-PFNIK,Month-to-month,No
5816-QVHRX,Month-to-month,No
4430-YHXGG,Month-to-month,No
6888-SBYAI,Month-to-month,No
7395-XWZOY,Month-to-month,No
7169-YWAMK,Two year,No
3640-PHQXK,Month-to-month,Yes
6877-LGWXO,Month-to-month,Yes
6859-RKMZJ,Month-to-month,No
2729-VNVAP,Two year,No
2957-JIRMN,One year,No
2049-BAFNW,Month-to-month,No
3842-QTGDL,Month-to-month,No
7163-OCEQI,One year,No
9782-LGXMC,Month-to-month,No
5975-BAICR,One year,No
8019-ENHXU,Month-to-month,Yes
5167-GBFRE,Month-to-month,Yes
9033-EOXWV,One year,Yes
4673-KKSLS,Month-to-month,No
4853-OITSN,Month-to-month,No
9800-OUIGR,Two year,No
1324-NLTJE,Month-to-month,Yes
2324-EFHVG,Two year,No
7094-MSZAO,Month-to-month,No
1522-VVDMG,Month-to-month,Yes
6907-CQGPN,Month-to-month,No
0780-XNZFN,Two year,No
0239-OXEXL,Month-to-month,No
2675-IJRGJ,Two year,No
7049-GKVZY,One year,No
8577-QSOCG,Two year,No
3721-CNZHX,One year,No
0212-ISBBF,Month-to-month,No
9185-TQCVP,Month-to-month,Yes
3585-YNADK,One year,No
5271-DBYSJ,Month-to-month,No
1099-GODLO,Two year,No
6828-HMKWP,Two year,No
5567-WSELE,Month-to-month,Yes
1472-TNCWL,Month-to-month,No
8063-RJYNF,Month-to-month,Yes
0687-ZVTHB,One year,Yes
2080-GKCWQ,Month-to-month,No
9661-ACXBS,Month-to-month,Yes
2193-SFWQW,Two year,No
5656-JAMLX,Two year,No
3462-BJQQA,Month-to-month,No
0442-TDYUO,Two year,No
6733-LRIZX,Two year,No
9503-XJUME,One year,No
4367-NHWMM,Month-to-month,No
3727-RJMEO,Month-to-month,Yes
3779-OSWCF,Two year,No
6736-DHUQI,One year,No
3915-ODIYG,One year,No
1360-RCYRT,Month-to-month,No
2724-FJDYW,One year,No
4451-RWASJ,One year,No
6646-VRFOL,Month-to-month,Yes
3460-TJBWI,Two year,No
5917-HBSDW,Month-to-month,No
5685-IIXLY,Month-to-month,Yes
5671-UUNXD,One year,No
0956-ACVZC,One year,No
2325-NBPZG,Month-to-month,No
4250-ZBWLV,One year,Yes
4482-FTFFX,Month-to-month,No
8859-DZTGQ,Two year,No
0440-MOGPM,One year,No
0020-JDNXP,One year,No
3752-CQSJI,Month-to-month,No
5025-GOOKI,Month-to-month,No
4698-KVLLG,Two year,No
5095-AESKG,Month-to-month,Yes
2887-JPYLU,Month-to-month,No
4770-QAZXN,Month-to-month,No
4896-CPRPF,Two year,No
1871-MOWRM,Month-to-month,Yes
9714-EDSUC,Month-to-month,No
2027-OAQQC,Month-to-month,Yes
0282-NVSJS,Month-to-month,No
9090-SGQXL,Month-to-month,Yes
6595-YGXIT,Month-to-month,Yes
7353-YOWFP,One year,No
9835-ZIITK,One year,Yes
8008-ESFLK,One year,No
7537-CBQUZ,Month-to-month,No
1555-DJEQW,Two year,Yes
5649-TJHOV,Month-to-month,Yes
0519-XUZJU,Month-to-month,Yes
3363-EWLGO,Month-to-month,No
4750-UKWJK,One year,No
6338-AVWCY,Month-to-month,Yes
1689-YQBYY,Month-to-month,No
4487-ZYJZK,One year,No
2959-FENLU,Month-to-month,No
0708-LGSMF,Month-to-month,No
9253-QXKBE,Month-to-month,Yes
7634-HLQJR,Two year,No
0487-RPVUM,Month-to-month,No
4079-ULGFR,Month-to-month,No
2516-XSJKX,Two year,No
0057-QBUQH,Two year,No
9445-SZLCH,Month-to-month,Yes
6599-SFQVE,Month-to-month,No
8331-ZXFOE,One year,No
4003-FUSHP,Month-to-month,No
0356-ERHVT,Month-to-month,No
7325-ENZFI,One year,No
4884-ZTHVF,Month-to-month,No
3920-HIHMQ,Month-to-month,No
3055-OYMSE,Month-to-month,No
0613-WUXUM,Two year,No
7568-PODML,Month-to-month,Yes
4458-KVRBJ,Two year,No
5349-IECLD,Month-to-month,Yes
1397-XKKWR,One year,No
3945-GFWQL,Month-to-month,Yes
8097-OMULG,One year,No
6013-BHCAW,Two year,No
0401-WDBXM,Two year,No
3387-PLKUI,Month-to-month,No
6096-EGVTU,One year,No
3797-VTIDR,Month-to-month,Yes
5081-NWSUP,One year,No
2580-ATZSQ,One year,No
8085-MSNLK,Two year,No
9691-HKOVS,One year,No
9881-VCZEP,Month-to-month,No
9526-BIHHD,Month-to-month,Yes
8757-TFHHJ,Month-to-month,No
4523-WXCEF,Month-to-month,Yes
1468-DEFNC,Two year,No
5119-KEPFY,Month-to-month,No
8364-TRMMK,Month-to-month,Yes
0916-KNFAJ,Two year,No
8319-QBEHW,One year,No
3063-QFSZL,Month-to-month,Yes
8775-LHDJH,Month-to-month,Yes
9625-QNLUX,Two year,No
3097-NQYSN,Month-to-month,Yes
4024-CSNBY,Two year,No
7110-BDTWG,Two year,No
7493-GVFIO,Two year,No
0690-SRQID,Month-to-month,No
9605-WGJVW,Month-to-month,No
9114-DPSIA,Two year,No
4700-UBQMV,One year,No
7711-GQBZC,Two year,No
3565-UNOCC,Month-to-month,Yes
4627-MIHJH,Two year,No
9795-NREXC,Two year,No
8573-CGOCC,Month-to-month,No
7356-AYNJP,One year,No
9249-FXSCK,One year,Yes
5493-SDRDQ,Month-to-month,Yes
6286-SUUWT,Month-to-month,No
4819-HJPIW,Month-to-month,No
8654-DHAOW,Month-to-month,No
5438-QMDDL,Month-to-month,No
9812-GHVRI,Month-to-month,No
5553-AOINX,One year,No
1228-ZLNBX,Month-to-month,No
4226-KKDON,Month-to-month,No
3831-YCPUO,Two year,No
7445-WMRBW,One year,No
3308-DGHKL,Two year,No
9924-JPRMC,Two year,No
0080-EMYVY,One year,No
6218-KNUBD,Month-to-month,No
7337-CINUD,Two year,No
7609-NRNCA,One year,No
0623-EJQEG,One year,No
7153-CHRBV,One year,No
0871-URUWO,Month-to-month,Yes
9190-MFJLN,Month-to-month,Yes
6198-PNNSZ,One year,No
3317-VLGQT,Month-to-month,No
4132-POCZS,Month-to-month,No
5614-DNZCE,Two year,No
1095-JUDTC,Month-to-month,Yes
3896-RCYYE,Month-to-month,No
9638-JIQYA,Month-to-month,No
3258-SANFR,Month-to-month,No
3726-TBHQT,Two year,No
3190-ITQXP,Two year,No
0870-VEMYL,Month-to-month,Yes
4833-QTJNO,Month-to-month,No
3039-MJSLN,Month-to-month,No
0178-CIIKR,Month-to-month,No
5385-SUIRI,Month-to-month,Yes
3982-XWFZQ,Month-to-month,Yes
5774-QPLTF,One year,No
2322-VCZHZ,Month-to-month,No
5010-IPEAQ,Two year,No
4009-ALQFH,Month-to-month,Yes
6383-ZTSIW,One year,No
8990-YOZLV,Two year,No
3069-SSVSN,One year,No
5222-IMUKT,Month-to-month,No
3627-FCRDW,Month-to-month,Yes
7562-GSUHK,Month-to-month,Yes
6685-XSHHU,Two year,No
8901-UPRHR,Two year,No
4903-UYAVB,Month-to-month,Yes
0118-JPNOY,Month-to-month,No
6776-TLWOI,Month-to-month,Yes
3845-FXCYS,Month-to-month,No
5857-XRECV,One year,No
0725-CXOTM,One year,No
